transport_mode,transport_km_day,electricity_kwh_day,diet_type,meals_per_day,clothes_per_month,electronics_per_year,beef_kg_day,chicken_kg_day,veggies_kg_day,em_transport,em_energy,em_food,em_shopping,em_total
Car (Diesel),17.792052673456652,13.585069425626852,Non-Veg Meal,2,0.39057896956075866,0.946049334540905,0.1921390908335013,0.10264443982559011,0.323760517699424,2.6688079010184977,11.139756929014018,16.543523122699956,0.259788789105765,32.26100032013664
EV (Electric Car),17.55826048699948,3.6879622209834997,Non-Veg Meal,2,0.9176464005384266,0.604286192537731,0.1793225491823502,0.2575679018627014,0.565861262522933,0.877913024349974,3.0241290212064698,17.75064987582196,0.3886610639974295,22.513831067490795
Car (Diesel),17.77298725887747,10.338312329829414,Vegan Meal,2,2.5091119062550553,1.5511065001731597,0.11891395027796212,0.0,0.22378097703580285,2.6659480888316205,8.47741611046012,6.658238611576582,1.0488509779078257,18.33281596251286
EV (Electric Car),16.677726124415393,5.935960742788321,Non-Veg Meal,3,2.699170468677206,1.6438783951362006,0.1177803657204769,0.2579162599346931,0.25887064385668757,0.8338863062207698,4.867487809086423,20.477433355715633,1.124912310810603,27.55113811013767
Bus,10.275173207664983,9.974210896881754,Non-Veg Meal,4,1.6772301452681115,2.513461927515035,0.19065127353102307,0.20269763553844838,0.15809148681177554,0.8220138566131986,8.178852935443038,26.862381044176466,0.9033865681736218,37.691631227554154
Car (Petrol),8.987249226357127,4.058857081773819,Non-Veg Meal,3,2.632051367210679,0.5464662061615133,0.17694144808168488,0.19281747227649784,0.4673777271008597,1.0784699071628552,3.3282628070545317,22.042615111115047,0.9522088401425797,27.357442719367462
Walking,14.208879331190442,11.924673256072076,Non-Veg Meal,2,2.328711406128975,1.9941581950961411,0.29989733900048005,0.34242696135188966,0.35385116804869987,0.0,9.7782320699791,21.1676765224384,1.049409490868947,32.65579186409094
EV (Electric Car),15.456417021368345,11.021923485813138,Vegetarian Meal,3,1.5513978543170923,0.5704762561581513,0.07027192960136494,0.2162511182294636,0.6077149994359733,0.7728208510684174,9.037977258366773,12.104904813892098,0.5952800504561291,23.484991515960946
Car (Petrol),12.315672455468285,3.403867018780474,Vegetarian Meal,3,3.124497845956756,0.9423551672869973,0.11446125699675413,0.18157396133959544,0.42920280195417837,1.4778806946561942,2.7911709553999886,12.701719876063926,1.1705890309290097,18.12015952723419
Bike,12.349586323508923,6.413261076831389,Vegetarian Meal,2,1.2575032079219668,1.9951534095700874,0.24263280613078297,0.05547596617591477,0.16107931934359118,0.12349586323508924,5.258874083001738,12.256028570832134,0.6924764222164667,15.632673104789275
Car (Diesel),11.38026950976867,8.68734153311177,Vegan Meal,3,2.028935546957899,0.31553969036014146,0.06535263369484287,0.017588654194904383,0.11236754916922209,1.7070404264653005,7.123620057151651,6.610617922044042,0.719536464103794,17.516925530751614
Car (Petrol),5.270603632334046,8.292324671051322,Vegan Meal,3,0.0,0.0,0.11979292641538972,0.0,0.5336944036399707,0.6324724358800855,6.799706230262084,8.801797820495464,0.0,15.99242187259655
Car (Diesel),17.06006935154987,3.334246125729112,Vegan Meal,4,0.0,1.286764003502454,0.0,0.07121227066610049,0.3189841754672159,2.5590104027324805,2.7340818230978714,7.1293330185305255,0.1762690415756786,12.080081495240332
Car (Petrol),6.529882342030579,8.3416233284895,Non-Veg Meal,3,1.0907496933898173,0.0,0.27569620940044187,0.19191888166290164,0.6361453955663039,0.7835858810436694,6.8401311293613904,25.040328728418558,0.3635832311299391,31.17129408164725
Bus,7.21112577128139,5.7450305971897535,Vegetarian Meal,3,1.9375177133671149,0.9234048347675216,0.06800722477410154,0.19393315569744332,0.5456888128517486,0.5768900617025112,4.710925089695597,11.765711468916598,0.7723330507708905,17.52598779899003
Car (Petrol),9.630016372210951,4.30647850315894,Non-Veg Meal,2,0.749624691673521,1.848894192955226,0.1676040443659502,0.2845294002267318,0.0,1.1556019646653142,3.5313123725903304,16.488562059445105,0.5031480743416612,21.068644525691692
Car (Diesel),11.031883773785317,4.5556799313284735,Vegetarian Meal,2,0.0,1.4455735588203562,0.09458105368089159,0.1623269054302578,0.2050721941891344,1.6547825660677975,3.735657543689348,9.083888485231121,0.1980237751808707,14.131669242455855
Car (Petrol),13.343356242408346,10.840322880676077,Non-Veg Meal,2,1.7251167270384025,0.7626599264272905,0.23184261756445382,0.2728079812894072,0.0,1.6012027490890015,8.889064762154382,18.142125745137164,0.6795128715370872,28.312185068464096
Bike,5.979123542975497,1.7348137756539028,Vegetarian Meal,3,0.0,1.293203491940286,0.125800330851896,0.20563714355593973,0.2198564554659427,0.05979123542975497,1.4225472960362002,12.755218134469061,0.17715116327949124,14.796512230886773
Train,18.155592789481364,1.4663319405122852,Non-Veg Meal,2,1.404165500357143,0.0,0.1711970021922848,0.27363026192136514,0.1495384868222028,0.8170016755266614,1.202392191220074,16.809444840093512,0.46805516678571435,21.255879265922307
Bus,12.534073522074136,4.068733158503079,Vegetarian Meal,1,1.846680748743709,1.9336046106513045,0.1663965883460397,0.24677680646462272,0.3047478835803731,1.0027258817659308,3.3363611899725245,9.304963617109715,0.8804375935060725,15.120407410364251
Bus,10.182445236566148,7.631421743753719,Vegan Meal,3,3.633160518003324,0.7566817354108235,0.0,0.0,0.4664848327567363,0.8145956189252919,6.257765829878049,5.432969665513473,1.314708538249166,14.595757223926316
Car (Petrol),17.26098537638432,4.399097252521951,Vegan Meal,2,0.7674959446760509,0.5193010648383309,0.008176738674605818,0.2587231470297934,0.3355427279662269,2.0713182451661183,3.607259747068,5.677047114652385,0.32696911372831794,11.462137808005734
Bus,15.726942134898671,7.933542266046588,Vegan Meal,2,1.2661194890820648,1.5708347733654389,0.04875609251610298,0.0,0.3733196366553715,1.2581553707918938,6.505504658158202,5.0630537712455235,0.6372226753605201,13.534396867204332
Bike,12.540314553726322,7.497067802153232,Vegetarian Meal,3,2.143992678531235,1.303492665844225,0.010819077084042186,0.0844001515436547,0.18741555655915243,0.12540314553726323,6.14759559776565,8.749307240038661,0.8932248653338215,16.254915541722614
Car (Petrol),16.77275924922242,6.870150274991266,Vegetarian Meal,1,3.5554768586186185,0.17400959709251107,0.20310876535633746,0.0260910223218421,0.22813982621651946,2.0127311099066905,5.633523225492838,8.620244371074861,1.208995883981436,16.899189570333494
Bus,14.172749855656186,2.6962295375663032,Vegetarian Meal,2,2.277355062737863,1.298024556097283,0.18872203346472713,0.11771520547124321,0.38282290565702004,1.1338199884524949,2.2109082208043684,11.67337563261325,0.9369299372729794,15.615406896322686
Car (Petrol),9.989765863588092,4.443464060156467,Vegan Meal,3,2.4910666908315,0.2100314094476725,0.13990807427737997,0.014709783547064353,0.3013104656154477,1.198771903630571,3.6436405293283025,8.9816364431949,0.859126989562236,15.31055270024584
Car (Petrol),8.640385233830688,11.2269415385887,Non-Veg Meal,3,1.2377531414630534,2.51218502800662,0.25830062933078546,0.11347254622414489,0.30895774179430635,1.0368462280596826,9.206092061642734,23.37499304446642,0.756719315831057,36.2485722781395
Car (Petrol),12.875231869695597,3.8963220221056942,Vegetarian Meal,3,0.18637189099583673,0.01029728403555319,0.051010486682161585,0.14758453278706046,0.6497698812118895,1.5450278243634716,3.194984058126669,11.195156179072859,0.06353455051946427,16.05262645483121
Car (Petrol),17.665934112709586,5.206902919459798,Vegan Meal,2,2.281740228047817,1.14373822336615,0.157159841880697,0.0,0.32873312806994043,2.11991209352515,4.269660393957034,7.900781986918701,0.9172565449702063,14.29883674375654
Car (Diesel),17.351385453042575,1.5893531337075633,Non-Veg Meal,2,0.4413627320463036,0.0,0.1718115772872988,0.3737255579928884,0.6012027000112092,2.6027078179563863,1.3032695696402017,18.420024336930418,0.1471209106821012,22.14097889076735
EV (Electric Car),23.772033983053486,5.871176751129766,Non-Veg Meal,2,0.9854011607158514,0.3257436181835547,0.05636826317254125,0.3544510711936294,0.2537551341292975,1.1886016991526744,4.814364935926408,14.475165765153251,0.3730894670217525,19.348546103765937
Train,4.920169910323947,5.386921690391151,Non-Veg Meal,4,0.0,0.5518864028166024,0.11793853379437808,0.3186005289453824,0.392989032094089,0.22140764596457763,4.417275786120744,26.168662126359525,0.07560087709816471,30.999070035280493
Train,12.435438483546115,4.567744135776874,Non-Veg Meal,3,2.1698234209164378,0.0,0.17599267927027135,0.4499853150870841,0.5489193605055026,0.5595947317595752,3.7455501913370366,23.954539735409213,0.7232744736388126,29.353076028954742
Bus,10.119445003898436,2.395441602243836,Non-Veg Meal,3,0.732204440268564,0.8239105604785524,0.023558068255890963,0.06980464358521082,0.3554665588739464,0.8095556003118749,1.9642621138399454,16.828653001394905,0.3569326070957157,19.689242398785673
Bus,0.3521152764159545,4.8565340768927125,Non-Veg Meal,2,1.7291828347841731,0.8461821521742025,0.2828628192213961,0.1723836568266035,0.32425991024373946,0.02816922211327636,3.982357943052024,19.475263171568738,0.6923096415729255,24.470305883339957
EV (Electric Car),4.0419079917039324,5.337350380347424,Non-Veg Meal,2,2.3484064489628382,1.1879130395575213,0.13507906148827942,0.2164039043992655,0.5735662421150786,0.20209539958519662,4.376627311884887,16.287454084768633,0.945529963292296,22.266373138260107
Car (Diesel),12.871000682382075,5.4205179691841145,Vegan Meal,2,2.910762854312204,0.2579536693782718,0.14156431820921198,0.0,0.256174302215636,1.930650102357311,4.4448247347309735,7.3345851960799955,1.0055904038636487,14.904645038730083
EV (Electric Car),17.963307620867546,6.6259976968919485,Vegetarian Meal,2,1.49163237228111,0.3368629252753267,0.13424389695801558,0.11679040025991773,0.572773451740678,0.8981653810433774,5.433318111451397,10.57598588314121,0.5433563969624695,16.402440983029802
Train,12.123051384098005,8.276184061963002,Non-Veg Meal,2,1.4699765521915285,1.4256728474903086,0.14022886667179768,0.18485155912720824,0.3515430091006213,0.5455373122844102,6.786470930809662,15.764741176317516,0.6852898344049809,23.480882147269853
Car (Diesel),11.400927756771381,11.424897283481165,Non-Veg Meal,2,1.3289678783822683,0.0,0.1177963891944789,0.13631997323130882,0.5203744773275194,1.710139163515707,9.368415772454554,15.161859278202,0.4429892927940894,27.230203785145132
Car (Petrol),9.09213486230576,9.679604236819786,Non-Veg Meal,3,0.6469100027648423,0.45332596586444107,0.28882416421888313,0.22893676304000266,0.3098559402655882,1.0910561834766912,7.937275474192225,24.99762797941704,0.27773611496697137,37.0114781662062
Bus,18.043794404148674,4.285651287215207,Vegan Meal,3,0.33971285404014684,0.8086418201982979,0.013136620816957087,0.0,0.26553498837795436,1.443503552331894,3.5142340555164693,5.38575873881375,0.2240104700953409,10.423827955792488
Train,10.067864228171192,4.054745625094782,Vegan Meal,2,1.92880321783391,1.5919707333708168,0.0752477575407193,0.0,0.4060160529823354,0.45305389026770365,3.324891412577721,5.8437215595640915,0.8610125885981732,10.771393513509008
Car (Petrol),15.220904739587205,15.30565741123459,Vegetarian Meal,2,2.2436070000996833,1.9517328677385735,0.1384980706660481,0.0,0.434509825649412,1.8265085687504645,12.550639077212363,9.608467559282122,1.0152296668467309,26.098571858298595
Bike,15.734646280556792,2.536194260184751,Vegan Meal,2,2.7328036892688594,0.1308821883804523,0.08445461808152138,0.0,0.26803279136780134,0.1573464628055679,2.0796792933514956,5.81634027093668,0.9288636299910517,8.893921899898478
Bus,12.620742989362183,4.322392578822839,Non-Veg Meal,2,0.2487193664773133,0.8783714690110646,0.2388140261233598,0.13275782090933588,0.5855815401078521,1.0096594391489746,3.544361914634728,18.535170749820836,0.20323131426107677,24.62988339340724
Train,10.571929662720724,2.761269838988244,Non-Veg Meal,4,0.0,0.5576865519557113,0.2558867908230021,0.02636653742892786,0.43500258604566294,0.47573683482243256,2.2642412679703603,27.960877632571986,0.07639541807612482,32.627231450443055
Car (Petrol),12.469372886141024,7.650789212820397,Vegetarian Meal,3,1.438032786965517,0.42733550549053684,0.024801193335578217,0.3172356980514455,0.14423366633135473,1.4963247463369227,6.273647154512726,10.647025869278295,0.5378833726630085,20.263132571063597
Walking,12.616138625726796,4.490992461843737,Vegan Meal,4,1.3784014096534576,0.4952160608008273,0.14091990946291116,0.048750037297462634,0.5659003656817064,0.0,3.682613818711864,11.273013544214507,0.5273049530992111,15.83782602822017
Car (Petrol),10.509460752173801,0.6488253357163343,Vegetarian Meal,2,1.8793391662842396,0.0,0.15533464195516297,0.20362958778271445,0.31337196213474966,1.2611352902608561,0.5320367752873941,11.22582341275963,0.6264463887614131,15.255697648994628
Car (Petrol),15.733552489621237,3.5865065413727657,Non-Veg Meal,3,1.8546211607750225,0.6355494002262094,0.21848597908402298,0.20107182477328384,0.4074519725677525,1.8880262987545484,2.940935363925668,23.101420971339785,0.7052686152664973,27.75469961745174
Bus,24.422391653463734,4.2611400969713245,Vegetarian Meal,2,2.3070971156549622,1.3139564493182956,0.14881110530900274,0.09912515514030264,0.5113453101918293,1.9537913322770988,3.4941348795164857,10.72455403419482,0.9490264060381786,18.939877078085747
EV (Electric Car),14.085351561252981,5.223921062274429,Vegetarian Meal,2,1.1535637478149001,1.9979959592527432,0.019745928432187754,0.08694574137790738,0.5916351404621565,0.7042675780626491,4.283615271065032,7.316335964100944,0.6582193258815981,13.46038986881247
Car (Petrol),24.722221494255145,4.64868408652244,Vegetarian Meal,2,1.643301168647696,0.0,0.12109727339930049,0.23881689001908057,0.34136680063011215,2.9666665793106173,3.8119209509484007,10.600196524172993,0.5477670562158986,19.127977212326336
Walking,6.631476075791403,8.183138736098282,Non-Veg Meal,3,3.5744513948094574,1.8398650420510088,0.0896923234397608,0.13559143275880367,0.41321761108330063,0.0,6.710173763600591,19.183708841075887,1.4435201054000943,26.8999526611598
Car (Diesel),3.603565690305473,7.155947854420473,Non-Veg Meal,3,1.2467712973825533,1.6176023697286137,0.10397469581220146,0.07663888425241902,0.45824929397142344,0.5405348535458209,5.867877240624788,19.25262367621398,0.6371797981770996,27.408624457598595
Train,6.255643643553646,6.0722322194517355,Non-Veg Meal,2,2.336922785624126,0.4955290506046987,0.16505791764337183,0.0644245522044738,0.2527462379562611,0.28150396395991406,4.979230419950423,15.40658566249443,0.8468549537383661,23.04918359403103
Train,17.416343384975036,6.218774675151399,Non-Veg Meal,2,0.0,0.09008821550185153,0.26162038434278717,0.1829021090736074,0.6336095264151809,0.7837354523238766,5.099395233624146,19.592993982693507,0.0123408514386098,24.102710355154287
Car (Petrol),11.784127822851024,7.92268247562637,Non-Veg Meal,3,1.4510135119390484,1.8402272254606031,0.23788076364981703,0.06395699773438393,0.536320792794137,1.414095338742123,6.496599630013623,22.936725488500585,0.7357570919423225,31.325259401347306
Car (Petrol),6.57328064222373,6.591309752613607,Vegan Meal,3,1.84062202849121,0.9439612446202041,0.13403882497132638,0.15114459417112544,0.46754076414459483,0.7887936770668476,5.404873997143158,10.097027502295767,0.7428504357007509,15.209889345594235
Car (Petrol),15.65209447748273,6.502954394180105,Non-Veg Meal,2,1.5332465163446616,2.0051038421078404,0.27731544767731386,0.19901890316920126,0.28196726340415745,1.8782513372979277,5.332422603227686,19.424682045963277,0.785753931307742,27.1766055097892
Walking,16.802510147491283,6.946743762592089,Non-Veg Meal,3,1.4782915401122974,0.33496327429890305,0.1877425397152341,0.23185088547675292,0.2936907399619653,0.0,5.696329885325512,22.256201162024844,0.5386492267450448,27.328728446844885
Bus,19.732994353865934,8.909693080966239,Non-Veg Meal,3,1.5779613974600402,0.0,0.22036376270986474,0.2175357969148338,0.7390322003103962,1.5786395483092748,7.305948326392316,23.928882992499496,0.52598713248668,32.97644516535497
Train,16.266900941607144,6.747511503864539,Vegan Meal,2,0.0,0.18920862364290447,0.07713697890977418,0.0,0.2683517311590876,0.7320105423723214,5.532959433168921,5.619401892882078,0.0259189895401239,13.651362995664657
Car (Petrol),10.707440679087252,4.014829205435566,Non-Veg Meal,3,2.162145281490603,0.40778945617129525,0.1758991326982822,0.196602399721728,0.23480668493897733,1.2848928814904703,3.292159948457164,21.575446510811496,0.7765766631687346,29.242019063645646
EV (Electric Car),18.063144121960278,4.740646867449552,Vegetarian Meal,2,1.6180097531291235,0.0,0.07755521853096842,0.3041575921217913,0.41768440782827493,0.903157206098014,3.8873304313086323,10.028047101633057,0.5393365843763744,14.252528821143251
Bus,19.506656893873075,10.346802074252562,Vegetarian Meal,3,1.663070207932701,1.4816182054019325,0.04644581399630038,0.21292235833939632,0.2528408535382529,1.560532551509846,8.4843777008871,10.72888295751845,0.7573181339778318,22.129394506383377
Walking,8.08854547188108,3.939214500414847,Non-Veg Meal,2,0.0,0.0,0.11116401051231219,0.09404337126632309,0.4121634994217957,0.0,3.2301558903401744,14.47465454441365,0.0,18.412056607094605
Walking,18.391676230195195,8.258405468825313,Vegetarian Meal,3,1.7096793090914897,1.5695462196013588,0.13516476750440598,0.24513144410647897,0.5406607806290213,0.0,6.771892484436756,13.92217724821171,0.7848994344827375,21.116085111781636
Car (Petrol),10.257220955157301,5.082628603044807,Vegetarian Meal,3,0.04982062978973745,1.787817021904493,0.009713288838423872,0.06305417053270129,0.31485714465089526,1.230866514618876,4.167755454496741,8.827046864614875,0.261513317953359,14.616340887983252
Bus,2.6494963216987415,7.949633920477701,Vegan Meal,3,1.0665446702221348,0.772292099519286,0.07817437010584144,0.2225594529762157,0.0,0.2119597057358993,6.518699814791714,8.146368218393608,0.4613083283643581,15.549991459581708
Walking,12.033245056750786,2.743289295253491,Vegetarian Meal,2,0.8423138912075312,0.8451282482718707,0.1176889566654688,0.17164802659627978,0.28202078990468965,0.0,2.249497222107862,9.926014793291369,0.396542289983132,11.725570739989124
Car (Petrol),11.955381920126463,0.7790413039967348,Non-Veg Meal,2,2.761535074811051,1.2137374329497324,0.2502039842531793,0.07867954475421102,0.29429200382188603,1.4346458304151755,0.6388138692773224,17.88698044128367,1.0867770933776195,19.96188658657294
Bus,7.768852746424043,9.756316273525774,Non-Veg Meal,2,1.0417223316827164,0.7466630295832356,0.21513633850858688,0.0,0.10954998777073421,0.6215082197139234,8.000179344291135,16.027781115273314,0.4495233840197962,25.3152157617323
Bus,0.3057685864924533,4.659607781583389,Vegan Meal,3,1.358281904456168,0.5439702966667286,0.13067425158298876,0.05422471116389091,0.252947506707281,0.024461486919396265,3.820878380898379,8.908250313186105,0.527277113814165,13.346874883962812
Walking,14.299014135937156,11.154711724354144,Vegan Meal,3,0.88939260370037,0.43307196562149824,0.0658772004312206,0.0027712824034203214,0.19879625632956643,0.0,9.146863613970398,6.695398772885689,0.3557891280309222,15.624184746594151
Bus,17.300109826552752,5.082966416095479,Vegetarian Meal,3,2.219827980931375,0.0,0.07126033560815391,0.19303537665130457,0.4435463149417477,1.3840087861242203,4.168032461198292,11.643065790197653,0.7399426603104582,17.222690920478147
Bus,0.0,2.754900846951238,Vegetarian Meal,3,3.1837481226249844,1.2079225084606693,0.08489181675388936,0.19611304678622749,0.5156275073254539,0.0,2.259018694500015,12.17651408983089,1.2267182109837624,15.591943738188593
Train,11.158297273556407,2.7322256395850952,Vegetarian Meal,4,1.8924989370016136,0.30473369279723794,0.07313269938090153,0.2611580915847536,0.3123921630916587,0.5021233773100383,2.240425024459778,14.40135804140246,0.6725773204796116,18.605888466950447
Car (Petrol),8.074357884094011,7.016885697723344,Vegetarian Meal,2,0.1639382449445943,0.8543484035690188,0.06912659367248551,0.16140219816296425,0.37981560162330774,0.9689229460912814,5.753846272133142,8.739724399728178,0.17168010953436505,15.574384135953759
EV (Electric Car),16.20939283164281,7.658185502699288,Vegan Meal,2,0.4560843586775627,0.3847904448633427,0.08117900570819418,0.0,0.3644085708676164,0.8104696415821405,6.279712112213415,5.9206502958564755,0.20473913940348107,14.287836929702541
Car (Petrol),2.034048665957867,8.458218362594385,Non-Veg Meal,2,0.40615285870256157,1.0961251823112803,0.262494462688078,0.1516311366792627,0.3176654938006127,0.24408583991494404,6.935739057327395,18.768936323266246,0.28553842079737624,25.3215814041081
Walking,1.137325773850126,11.900605928738,Vegetarian Meal,1,1.402496771083243,0.29673707769130564,0.06411369374571597,0.1497937916460892,0.47176386477190374,0.0,9.75849686156516,6.208174623036154,0.508147838446648,16.633891777471856
Train,6.53455671480026,5.483444516114627,Non-Veg Meal,2,0.0,2.1949199605847243,0.1414543992174938,0.18351764156965727,0.2903306891261641,0.2940550521660117,4.496424503213994,15.666201883955296,0.30067396720338685,20.38964359949749
Car (Petrol),22.636739538546262,7.739801525187853,Vegetarian Meal,2,1.1010352246730835,0.6122367603267135,0.0,0.2983209104209329,0.1870519163177782,2.7164087446255514,6.346637250654039,7.4325181145399934,0.4508797909175183,17.444636260447805
Car (Petrol),22.923795583234323,5.255239402103468,Non-Veg Meal,2,2.1236763264791145,0.451265303595941,0.11476588070469879,0.1652798014096419,0.28013779873919553,2.7508554699881187,4.309296309724844,14.799385006231788,0.7697092737025277,21.744908834441645
Train,17.698079416898153,3.644077222092802,Non-Veg Meal,2,3.115430273178595,0.08844256466531453,0.17993920604780306,0.14117646638263764,0.29844069926932176,0.7964135737604169,2.988143322116098,16.429357579869524,1.0505921775433649,23.313764771456167
Train,20.998960783372866,9.571574114866927,Non-Veg Meal,3,0.7179221263316379,0.10591478119771369,0.11122194565627987,0.1474912031619045,0.38744084465224127,0.9449532352517789,7.84869077419088,19.79556352384118,0.2538162495805524,26.404905095388052
Bus,11.721877784515405,10.548075373648574,Vegetarian Meal,2,0.10312709071721393,1.1218812145253787,0.0,0.3332184939059213,0.3179618813175139,0.9377502227612324,8.64942180639183,7.935131370585885,0.18805805505989942,19.229450210463952
Bus,1.6382070865412057,8.7544386756235,Vegetarian Meal,2,0.1301565347878555,1.2170235346982015,0.12056824308661146,0.4142153362359068,0.5012075394290888,0.13105656692329645,7.17863971401127,12.115843462224444,0.2101010642943356,19.72398987026503
EV (Electric Car),5.976824498294912,1.8945256994328412,Non-Veg Meal,2,2.980229868971307,1.1675504286034466,0.1997941728956376,0.16317580249276423,0.4491009369503376,0.2988412249147456,1.5535110735349298,17.41855757928296,1.1533483712009536,20.988401364966496
Bike,9.784720251187137,8.088014359944601,Vegetarian Meal,2,2.0998267754606514,0.7552100410600043,0.10933460070546827,0.14553681699749765,0.1686318042978566,0.09784720251187137,6.632171775154573,9.29350186492609,0.8033956887690761,17.949713489029197
Car (Petrol),21.279668464581444,8.651354883785883,Non-Veg Meal,2,2.8823274458964647,0.5523189737028108,0.14204663781916216,0.4246681610763744,0.3428483477579191,2.553560215749773,7.094111004704423,17.4511662280602,1.0364359486827683,29.34180042963448
Train,3.6096485358599875,7.5545546483535055,Non-Veg Meal,3,1.2359955077322038,0.0,0.24494058326611484,0.10758463008311753,0.33577871609150167,0.16243418411369942,6.194734811649874,23.027287127941616,0.4119985025774012,28.708843974377977
Bus,21.341367600584597,9.464655932177049,Non-Veg Meal,2,3.035907049242632,0.543847791066997,0.11368770955094888,0.0,0.25310523021593373,1.707309408046768,7.761017864385179,13.575778618307488,1.0864687138206488,24.854599893694164
Car (Diesel),8.263074980863053,8.233226201093146,Vegetarian Meal,3,0.7766653404677681,0.845618346454962,0.19525404932516127,0.15818167063677244,0.4076644156429488,1.239461247129458,6.751245484896379,14.678641690458981,0.374726576473954,25.195785513158555
Car (Diesel),21.120636734501225,4.5683801131654045,Non-Veg Meal,2,2.1115793650208063,1.2697086990477005,0.15285357962923699,0.33102877229142225,0.23615227040103504,3.1680955101751835,3.7460716927956312,16.883449719602282,0.8777924868399537,23.580695096255685
EV (Electric Car),9.658768235000814,7.048673845896181,Vegetarian Meal,3,0.42530629830823297,0.973289889282156,0.08265127009757516,0.1351815735113033,0.3417458050414556,0.4829384117500407,5.779912553634868,11.347828759945433,0.2750961481961903,19.780262751291733
Car (Petrol),8.301857680409327,5.613724272810993,Non-Veg Meal,4,2.559118660208185,0.9911658739420859,0.2503267756486017,0.0,0.0,0.9962229216491192,4.6032539037050135,26.758822942512246,0.9888157005180824,33.99021873518629
EV (Electric Car),3.7286151383873456,5.2901834266550125,Non-Veg Meal,3,0.3617360157247864,1.0797414803120502,0.18086338158913395,0.24170111719197018,0.27203420738696,0.18643075691936728,4.33795040985711,22.09511742630513,0.26848846373183066,26.30555592061124
EV (Electric Car),11.378948109421643,11.322546670511306,Vegetarian Meal,3,1.4403315194394715,0.5705803083332655,0.11793892042805279,0.16409918249724925,0.0,0.5689474054710821,9.28448826981927,11.816635210788444,0.5582721925528739,21.23552593315307
EV (Electric Car),19.634532961704295,9.690775373639088,Vegan Meal,2,3.3873409462559465,0.7877302262024759,0.002441911880126532,0.0,0.3517136773041969,0.9817266480852148,7.946435806384052,3.7693589753718104,1.237021898916705,13.7789731581031
Car (Petrol),21.8914483378432,12.71850863893121,Vegan Meal,2,0.2050330215255678,1.882503727309236,0.0845784086509428,0.0,0.42217611330118066,2.626973800541184,10.42917708392359,6.127969260177816,0.326221563427596,17.60293428939166
Car (Petrol),12.88125103873091,1.6725994474630204,Non-Veg Meal,2,2.658800860634012,0.6592046755108665,0.17182801747296128,0.054521908604965114,0.46396354595272143,1.5457501246477092,1.3715315469196767,15.943484733049658,0.9765689638886249,19.425468178873857
Car (Diesel),9.081465760804628,6.00314155824761,Vegetarian Meal,2,1.2691941345119835,1.3566611530505992,0.05729971792856585,0.1730321894944014,0.37436090762640895,1.3622198641206942,4.92257607776304,8.489736306835466,0.6089087050725697,15.18120466724197
Car (Petrol),5.816906985674374,5.890961628999286,Non-Veg Meal,2,1.125518110514182,0.0,0.2364829170294207,0.18891701517945456,0.2224700549591205,0.6980288382809248,4.830588535779414,18.133506274450838,0.3751727035047273,22.7459963875976
Car (Diesel),9.733287084955501,2.3891993553136417,Vegetarian Meal,2,0.4332207624426001,1.7501363087998643,0.03601290012304425,0.2559470147181775,0.22455478700661174,1.459993062743325,1.959143471357186,8.187492278890844,0.38415162064979785,12.439142810163741
Bike,5.843507994412106,6.117683783285269,Non-Veg Meal,4,2.130425287980165,0.3849671899695087,0.22110293781903084,0.45658093645822495,0.10555458642735574,0.05843507994412106,5.0165007022939205,29.3312969555303,0.7628769941627274,34.78441895288546
Bike,10.578614645320238,4.7487353185741465,Vegetarian Meal,2,2.9039560535500124,0.0,0.06798723142265006,0.32549967101128374,0.3454722714281221,0.10578614645320239,3.8939629612308,9.772547521245654,0.9679853511833375,14.271692436661285
Bus,3.9079460617562543,5.310002411916654,Vegan Meal,3,0.09854885227582044,1.3691250158213353,0.08693297138986789,0.042780367322297244,0.5661615167360026,0.31263568494050037,4.354201977771655,8.27469779552229,0.22040098945559336,12.947835218807583
Train,7.645099831600656,4.35670911495938,Non-Veg Meal,2,0.6693022633982268,0.0,0.1463442599472577,0.24317907995442678,0.37043874593802384,0.3440294924220295,3.5725014742666916,16.37010816213755,0.22310075446607563,20.873897978708406
EV (Electric Car),23.732919263782733,8.278001314375405,Non-Veg Meal,3,3.2098992559273833,2.095597544003887,0.2370699102467356,0.28476561757095026,0.3192151742093949,1.1866459631891366,6.787961077787832,24.00420068632021,1.3570345753553223,33.45788683891936
Car (Petrol),9.972976011898428,7.863754832685167,Non-Veg Meal,2,0.0,2.0061629263407568,0.1667715250448209,0.25466965248038925,0.5686680042067104,1.1967571214278114,6.448278962801837,17.39738778673827,0.2748168392247612,24.429902958344595
Bike,20.66606221256059,2.2747865635458995,Non-Veg Meal,3,1.709202492486641,1.7975555328378117,0.10988190684063767,0.16536621454766076,0.5666375594603569,0.2066606221256059,1.8653249821076374,20.24111348399679,0.8159746481125987,23.274386159658086
EV (Electric Car),15.362746649752829,7.596528479535461,Non-Veg Meal,2,3.109631057031633,0.4083704797957681,0.1531794324052887,0.053359473564824844,0.1868221943799612,0.7681373324876415,6.229153353219078,14.877669431300008,1.0924848472930697,22.909250100978987
Bus,5.326008511311867,8.220853000958746,Vegetarian Meal,2,0.9721908536401055,1.035695034229414,0.06335880428413884,0.20410521419993582,0.4544311192754126,0.4260806809049494,6.741099460786171,9.027875932202132,0.46593964996625625,15.711765296390844
